Episode,Cumulative Reward
338,207.54098823453825
339,241.21643422072296
340,273.4120469488206
341,256.43758906426257
342,232.200863103674
343,252.48557259399848
344,244.82614187231917
345,248.51316465182552
346,264.19449049436463
347,248.6631556430973
348,258.54267375969005
349,234.80236927577525
350,243.82157515782137
351,204.838984482345
352,258.88985765867926
353,267.05652575965917
354,206.14960462542402
355,254.82699108801955
356,244.38604310785763
357,234.519953776867
358,260.94782131946283
359,214.40744553947508
360,239.12336064620558
361,228.03121352644928
362,257.7497980856261
363,257.5510428371276
364,216.89160760780504
365,210.33267932434455
366,243.81299465582083
367,243.12742020469594
368,227.91144366011213
369,233.24394907231135
370,127.17844586554315
371,293.1617067590338
372,222.7392312090268
373,243.17463609646438
374,259.54930328887156
375,241.9282281681516
376,203.3095601414305
377,275.2925553745631
378,205.04311280762977
379,279.45776839469113
380,217.8409720712325
381,264.7345732508777
382,222.2255214685142
383,214.59280982856518
384,283.37321525665976
385,222.43237779903131
386,229.87835112229567
387,240.88177606468315
388,177.6716733202175
389,264.4122998352097
390,203.89072605941305
391,266.5819881562368
392,196.82864582678747
393,270.26778649840435
394,258.00359847462835
395,241.67503087078452
396,238.3009452452689
397,221.5312809822345
398,227.18644921754296
399,208.26667717564993
400,259.4952994591648
401,249.68725844574595
402,221.02426725870964
403,287.0207710929783
404,243.12864872036474
405,223.80465643336404
406,224.99079245968477
407,258.0173772909763
408,246.01156499111983
409,119.77492980268003
410,313.180246921765
411,105.34851933668907
412,227.23254481801456
413,203.33525474732488
414,236.25613986988964
415,214.33709150991592
416,191.12935361257252
417,209.07601041887926
418,267.5958953828916
419,182.94115045375884
420,232.54283871231556
421,219.74633447445018
422,248.5135339880009
423,293.0369986194188
424,244.63972580536048
425,224.14407868802573
426,126.43667849648563
427,214.57902568187478
428,169.0488029330341
429,279.67888752777577
430,192.47323445027826
431,227.1539343143808
432,283.9783664419456
433,271.1121432823457
434,196.8882263085462
435,234.31122516609264
436,201.85542341834378
437,211.13689968101687
438,3.3502796958233176
439,199.58214722584506
440,239.04542254221138
441,260.1269078482701
442,229.84889333951952
443,174.38009172589057
444,226.15714049974682
445,202.046183843753
446,259.75975274803807
447,186.184935965958
448,225.0324914542874
449,235.55505351758893
450,155.54732214963627
451,207.51215477679918
452,227.0036665834652
453,243.5758511294666
454,235.41944875389953
455,214.9696799768187
456,137.20311534854426
457,207.80015263744448
458,186.8364625340298
459,195.69236313509106
460,215.84229969753883
461,191.03133590689788
462,287.0188616027027
463,201.77654957932356
464,211.19605672487597
465,239.99758961608927
466,266.98757260088325
467,251.65037327536243
468,167.5278568791282
469,226.104032658983
470,210.57936837478726
471,191.2031100833865
472,189.39938032950533
473,214.49341959818994
474,208.3940053261999
475,261.70521928912393
476,214.69019038382967
477,200.65829099734214
478,288.17603492275987
479,151.51113092291894
480,204.74588696680476
481,251.00072278995114
482,205.55701779944843
483,247.77097712176277
484,289.99996490723925
485,299.34207751781287
486,221.0211353378117
487,221.21126794163325
488,283.0620674814909
489,278.5462901641876
490,211.07724648190884
491,202.78768038294635
492,207.2499345608971
493,209.9796994035114
494,210.50218422077273
495,249.8508317288059
496,312.41953527435373
497,212.9454538022983
498,229.7433560010677
499,299.08775571494505
500,220.08891007627415
